date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28138500191313215,0.25605228647355743,0.2332692612431587,0.2292934503701517
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2825339977708053,0.26125878596378416,0.23341578805374089,0.22279142821166958
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28187831938878083,0.2565041950900938,0.2355500345672002,0.2260674509539251
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2843431658516093,0.2582191979348275,0.23252263640373833,0.2249149998098249
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28645702855017485,0.26324924015076356,0.22793458725217836,0.2223591440468833
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28664418246449686,0.2651299289859325,0.22605566881067599,0.2221702197388946
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.283924586482763,0.26173075853041183,0.23222224000510544,0.2221224149817198
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28538586915100594,0.2568834537004198,0.2368782183376928,0.22085245881088153
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28304617886365857,0.2563715190593296,0.23840508831960555,0.22217721375740634
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2825452188997877,0.26438689241755836,0.23340985406730716,0.2196580346153467
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28306054549464116,0.26305579973622006,0.2346878409320152,0.21919581383712344
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28906580514097874,0.25244504124686873,0.2434971029424362,0.21499205066971633
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2847921582622434,0.24809796677902055,0.2465689530721592,0.2205409218865769
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28139014064652434,0.2501434954840398,0.24414433746053418,0.22432202640890192
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28120399454298006,0.2458008923076573,0.24430922535539215,0.22868588779397053
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2829990662859023,0.2443609311911013,0.24454769562553408,0.22809230689746235
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2865325546511366,0.23698468288224717,0.24188120438571972,0.23460155808089658
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2848552561546883,0.2417452124484563,0.24005910632242417,0.2333404250744313
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28181293233329924,0.24984975875987583,0.2382340860929997,0.2301032228138253
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2841154769600664,0.2425122407765535,0.2402692045795941,0.2331030776837859
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28363188602038536,0.23890054038198866,0.24348596721253532,0.23398160638509058
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27576337300969433,0.24111382780666027,0.24568855401166267,0.23743424517198264
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27784120928681993,0.23683855748913152,0.24640618671001707,0.23891404651403142
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28049670106617036,0.24023138918748166,0.24339492875090507,0.23587698099544285
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27943094661958046,0.24035791689039307,0.24458999285880575,0.23562114363122064
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28246420493377244,0.23814025263047303,0.24519972065612394,0.23419582177963058
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2793609095891454,0.23553680219653728,0.24891640351004568,0.23618588470427165
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2787560998989436,0.23711127431609524,0.2503686155891764,0.2337640101957847
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2783701954483162,0.23936951299973877,0.24995067333307514,0.23230961821886992
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27815827846510754,0.23534781610483485,0.24913515215082865,0.23735875327922895
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2756587844114513,0.23492528575521263,0.24811123576449073,0.2413046940688453
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27560948827116827,0.23525241683339432,0.2469379115896046,0.24220018330583276
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2783860571806725,0.2361451549174136,0.24703434944182254,0.23843443846009127
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28350480981105086,0.2378760026580344,0.24616374920390638,0.23245543832700827
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28419256835850343,0.23921311860710442,0.2472060727181073,0.22938824031628482
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28059352483109534,0.24412738465841674,0.24742982153377532,0.2278492689767126
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2887267772567854,0.2421293033356009,0.24612237061289075,0.22302154879472294
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2839439889761576,0.2499509193033889,0.2489079498428811,0.21719714187757239
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28769223205138583,0.249593369882638,0.251592682734227,0.21112171533174923
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28574087575245144,0.24768781646830465,0.24772726193026245,0.21884404584898132
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28453132154287186,0.25253001807614806,0.24572965522615556,0.21720900515482458
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28262906171702135,0.24775771381865228,0.2529133106340959,0.2166999138302304
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2869642030275198,0.24297429556313105,0.25691583219356234,0.21314566921578693
