date,Next_Regime_0,Next_Regime_1,Next_Regime_2,Next_Regime_3,Next_Regime_4,Next_Regime_5
1972-04-01,0.20506869119214485,0.17214999934372593,0.2136450930180225,0.2062173377333433,0.09806521376858761,0.10485366494417557
1972-05-01,0.20548191918595451,0.17249153332434897,0.21160755561019504,0.21181507450555995,0.09568654285499457,0.10291737451894677
1972-06-01,0.20552850783464496,0.17361099567389535,0.2100848324441336,0.2111304648789877,0.09680490106516283,0.10284029810317533
1972-07-01,0.2503593574484435,0.16642811695866647,0.19101662291301022,0.18863269026443943,0.09915404933771299,0.10440916307772721
1972-08-01,0.20391952812844807,0.17014183067795643,0.21724750795460887,0.2057798054876558,0.09988965149801331,0.10302167625331726
1972-09-01,0.20755431587938303,0.17363980532687937,0.21027416353323017,0.20480198831703383,0.0972376705624747,0.10649205638099869
1972-10-01,0.20736711100275568,0.17132236228009862,0.2127056031037043,0.20436136388405085,0.10070924559294954,0.10353431413644089
1972-11-01,0.20686616793111523,0.17105728339935453,0.21357132857828537,0.20517332937278984,0.09859939011898472,0.10473250059947008
1972-12-01,0.2045921596233568,0.17125036748508357,0.21509704653644657,0.20643961389272528,0.09898043368639808,0.10364037877598949
1973-01-01,0.2080569425279073,0.17245294523927385,0.21082107721011414,0.20520031573913833,0.09841527914327149,0.10505344014029472
1973-02-01,0.20696811423211786,0.16976685453510712,0.21428296174464237,0.20687443867033498,0.09875205288204887,0.10335557793574866
1973-03-01,0.21330664614441242,0.17137976649983266,0.2076373641305297,0.20573412097550803,0.09740416611199279,0.10453793613772427
1973-04-01,0.24323581384622836,0.16672262261097906,0.19369664635504652,0.1933783679660363,0.1009563536077877,0.10201019561392197
1973-05-01,0.21066885690661186,0.17239577632550201,0.2082004079342714,0.2061585167041436,0.09876854337973034,0.10380789874974068
1973-06-01,0.2119763009160472,0.17226731436437961,0.20715483635083348,0.2080396738108074,0.09708954566238584,0.10347232889554626
1973-07-01,0.24047467451213494,0.16940832893684163,0.19268375036677393,0.1898611225780728,0.10366029682764367,0.10391182677853282
1973-08-01,0.2641631538376534,0.16045554812859383,0.18909269699966663,0.18427154827157494,0.09909642036671729,0.10292063239579369
1973-09-01,0.2506218530474559,0.16640884163421948,0.1898958639977891,0.18359458208276727,0.10610613817722012,0.10337272106054794
1973-10-01,0.21561756386914777,0.1676159841357788,0.21147883028366504,0.20051271756092237,0.10049939738149513,0.10427550676899072
1973-11-01,0.22647485743548385,0.1658749091900136,0.2052675293308862,0.2001927821458857,0.0999814806658324,0.10220844123189804
1973-12-01,0.3276126803823626,0.14427379347456404,0.16846164932581192,0.16149555533266413,0.10385869917289645,0.09429762231170057
1974-01-01,0.32054653080540335,0.14561115331523983,0.1720469071483266,0.1643139394503582,0.10183946003874868,0.09564200924192301
1974-02-01,0.2860668451278257,0.15477590300328886,0.181719368556176,0.17689372802940978,0.10205434360296826,0.09848981168033112
1974-03-01,0.26673990050812857,0.1605688066080069,0.18728653034747922,0.17992684533762635,0.1030681377078422,0.10240977949091652
1974-04-01,0.3176026456120278,0.14778313666478793,0.17093141927170066,0.16389298594544674,0.10434084922182478,0.09544896328421189
1974-05-01,0.24166702050890293,0.16247894015015185,0.19964196796440323,0.18889174813775914,0.10330101419867828,0.10401930904010431
1974-06-01,0.32477158454713334,0.14530912745959315,0.16946282396259163,0.16098983166672315,0.10489905901219858,0.09456757335175983
1974-07-01,0.30411425902845607,0.1483360547667329,0.17811843856916826,0.16922599999221016,0.10371958454432731,0.09648566309910495
1974-08-01,0.3769364072156053,0.13162380836218954,0.1541248122095117,0.1402015515172297,0.10581071273885258,0.09130270795661087
1974-09-01,0.38714869949224334,0.1286205376297179,0.15097685196668212,0.13807744761667987,0.10670263282033289,0.08847383047434365
1974-10-01,0.4070609613583584,0.12377369023260915,0.14495697376338929,0.12991746678580782,0.10730136479036276,0.08698954306947239
1974-11-01,0.48147990307565863,0.10596508188267098,0.12156033407924711,0.10310961509682555,0.1079579862936852,0.07992707957191225
1974-12-01,0.4861619310468898,0.10486917789909005,0.11999166033899872,0.10121243898077394,0.10829504791640951,0.07946974381783765
1975-01-01,0.4609161748747244,0.11113917797082262,0.1279553807592731,0.10964265053264838,0.10795272217217908,0.08239389369035219
1975-02-01,0.46708294575835874,0.10973089442774313,0.12595993090671787,0.10710528824568295,0.10826517857533964,0.08185576208615732
1975-03-01,0.46481176843215266,0.11002011631638024,0.12678919879672446,0.10782373129834119,0.10848449628527267,0.08207068887112866
1975-04-01,0.36665844425007343,0.13329284304331843,0.15864383689261768,0.14260410621719233,0.10683270407265574,0.09196806552414201
1975-05-01,0.317521723464936,0.14481969866098987,0.17501624425929202,0.16225105397685344,0.10498596354614073,0.09540531609178761
1975-06-01,0.3104799888732682,0.14722729941184168,0.17638244154368754,0.16174113163915466,0.10571681628998715,0.09845232224206052
1975-07-01,0.23033218941566594,0.16368985016470142,0.2064160542123705,0.1933903476310911,0.10265727586803229,0.1035142827081386
1975-08-01,0.23501809527989176,0.16375916383238337,0.2024928428004474,0.19239063132864279,0.104910344452206,0.1014289223064286
1975-09-01,0.23255911878201577,0.16354391708200078,0.20481680783333162,0.19106132616084265,0.10372154740212385,0.1042972827396851
1975-10-01,0.23628938607895233,0.16366204732955816,0.2023025958269662,0.1929246285238559,0.10278188387670789,0.10203945836395925
1975-11-01,0.27132416068875875,0.15642732557104144,0.18895986239261436,0.17790115238433488,0.10445189193714634,0.10093560702610399
1975-12-01,0.22058544371640335,0.16575595668600593,0.21030666767811337,0.19686346517842668,0.10356979191388872,0.10291867482716192
1976-01-01,0.21516118955039204,0.16562310407128877,0.21432862619184573,0.199015337701842,0.1032068681874352,0.10266487429719594
1976-02-01,0.21622046188673294,0.1676812500804381,0.21088320842238442,0.19892149189672068,0.10313147561792242,0.10316211209580127
1976-03-01,0.2266597738883988,0.1650283757797953,0.20665135894222433,0.19839120185422407,0.10137226637997244,0.10189702315538496
1976-04-01,0.23030829226020633,0.1647869079987298,0.20457223013207326,0.1976645093984753,0.10079119072247535,0.1018768694880396
1976-05-01,0.26545508114913735,0.15954646889658247,0.1887434852229261,0.17916197420880858,0.10406728557959127,0.10302570494295382
1976-06-01,0.2948937865178025,0.1514351038655436,0.18052396033521004,0.17129462400213932,0.10363520804569087,0.09821731723361363
1976-07-01,0.23137171389093783,0.16514337450784777,0.20345778060650505,0.19413394947699075,0.10251698431405298,0.10337619720366532
1976-08-01,0.23575034293725416,0.16553895519624504,0.20023174943036448,0.19292780882999686,0.10231341440909243,0.10323772919704673
1976-09-01,0.2240691141795492,0.16787562282263854,0.20490729731963153,0.19997661417079388,0.09983586839077797,0.10333548311660863
1976-10-01,0.2870249252010063,0.15475892802706284,0.18132820898666596,0.1760743830664421,0.10229829172603076,0.09851526299279173
1976-11-01,0.21749798144274762,0.16787313104544618,0.20965296014579518,0.19808445622482496,0.10285989891552541,0.10403157222566037
1976-12-01,0.21286630181999516,0.16884046795511778,0.21249402971486242,0.20069831699301188,0.10056389079941226,0.10453699271760031
1977-01-01,0.2703799134137782,0.1580036890474655,0.18752761027851944,0.18121640844092687,0.10258727499421409,0.1002851038250957
